subject_id,Baseline,Latency_a,Latency_b,T2MaxVel,T2MaxCon,T2Rec75pc,PeakCon,ConAmplitude,VelConMax,VelConAve,AccConMax,ConTime,VelRedAve,VelRedMax,AccRedMax
003,6.73427519886896,0.05,0.08333333333333333,0.31666666666666665,1.3333333333333333,5.633333333333333,3.0730452515565783,3.6612299473123815,6.042029543949248,2.83121999751175,23.171576617563616,1.2833333333333332,0.1250537657830273,1.432725099913288,6.0387812190242585
