subject_id,Baseline,Latency_a,Latency_b,T2MaxVel,T2MaxCon,T2Rec75pc,PeakCon,ConAmplitude,VelConMax,VelConAve,AccConMax,ConTime,VelRedAve,VelRedMax,AccRedMax
789,5.914741420402237,0.13333333333333333,0.2,0.3833333333333333,1.4666666666666666,8.466666666666667,2.4670915752001714,3.4476498452020654,4.914891343052972,2.57319916624866,20.495287814978624,1.3333333333333333,0.17947373939675684,3.363462493536211,37.228862537277685
